year,age_group,region,gender,have_tried_marijuana,education_level,income
2008,35-49,East,Female,False,Master,Medium
2008,35-49,East,Female,False,PhD,High
2008,35-49,East,Female,False,PhD,Low
2008,35-49,East,Female,False,High School,Low
2008,35-49,East,Female,False,PhD,High
2008,35-49,East,Female,True,High School,High
2008,35-49,East,Female,False,Bachelor,Low
2008,35-49,East,Female,True,High School,Medium
2008,35-49,West,Male,False,High School,Medium
2008,35-49,West,Male,False,Bachelor,Medium
2008,35-49,West,Male,True,Master,High
2008,35-49,West,Male,False,Master,Low
2008,35-49,West,Male,False,Master,Medium
2008,35-49,West,Male,False,High School,Medium
2008,35-49,West,Male,True,Bachelor,High
2008,35-49,West,Male,True,Master,High
2008,35-49,West,Male,False,PhD,Medium
2008,35-49,West,Male,False,High School,High
2008,35-49,West,Male,False,Master,Low
2008,35-49,West,Male,True,Bachelor,Medium
2008,35-49,West,Male,True,High School,High
2008,35-49,West,Male,True,PhD,Low
2008,35-49,West,Male,True,Master,Low
2008,35-49,West,Male,False,Bachelor,Medium
2008,35-49,West,Male,False,PhD,Medium
2008,35-49,West,Male,False,Bachelor,Low
2008,35-49,West,Male,True,High School,High
2008,35-49,West,Male,True,High School,High
2008,35-49,West,Male,True,PhD,Low
2008,35-49,West,Male,False,High School,Low
2008,35-49,West,Male,False,PhD,Low
2008,35-49,West,Male,False,Bachelor,Low
2008,35-49,West,Male,False,Master,Medium
2008,35-49,West,Male,False,High School,Low
2008,35-49,West,Male,False,PhD,High
2008,35-49,West,Male,False,Bachelor,Medium
2008,35-49,West,Male,False,PhD,Medium
2008,35-49,West,Male,False,Bachelor,High
2008,35-49,West,Male,True,High School,Low
2008,35-49,West,Male,False,Bachelor,High
2008,35-49,West,Male,False,PhD,Low
2008,35-49,West,Male,False,Bachelor,Medium
2008,35-49,West,Male,True,Master,High
2008,35-49,West,Male,False,Master,Medium
2008,35-49,West,Male,False,Master,Medium
2008,35-49,West,Male,True,High School,Medium
2008,35-49,West,Male,False,Bachelor,Low
2008,35-49,West,Female,False,Bachelor,Low
2008,35-49,West,Female,False,Bachelor,High
2008,35-49,West,Female,False,PhD,Low
2008,35-49,West,Female,False,High School,Low
2008,35-49,West,Female,False,PhD,Medium
2008,35-49,West,Female,False,PhD,High
2008,35-49,West,Female,False,High School,High
2008,35-49,West,Female,False,High School,High
2008,35-49,West,Female,False,Bachelor,Medium
2008,35-49,West,Female,False,Master,High
2008,35-49,West,Female,False,PhD,Medium
2008,35-49,West,Female,True,PhD,High
2008,35-49,West,Female,False,PhD,High
2008,35-49,West,Female,True,Master,Low
2008,35-49,West,Female,False,Master,Low
2008,35-49,West,Female,False,Bachelor,Medium
2008,35-49,West,Female,False,Bachelor,High
2008,35-49,West,Female,True,PhD,Medium
2008,35-49,West,Female,True,High School,Low
2008,35-49,West,Female,False,Master,Low
2008,35-49,West,Female,False,High School,Medium
2008,35-49,West,Female,False,High School,Medium
2008,35-49,West,Female,False,Bachelor,Low
2008,35-49,West,Female,False,PhD,Low
2008,35-49,West,Female,False,PhD,High
2008,35-49,West,Female,True,Master,Low
2008,35-49,West,Female,False,Bachelor,Medium
2008,35-49,West,Female,False,PhD,High
2008,35-49,West,Female,False,Bachelor,High
2008,35-49,West,Female,False,Bachelor,Low
2008,35-49,West,Female,True,High School,Medium
2008,35-49,West,Female,False,PhD,High
2008,35-49,West,Female,False,High School,High
2008,35-49,West,Female,False,PhD,Low
2008,35-49,West,Female,False,Bachelor,Low
2008,35-49,West,Female,False,Bachelor,High
2008,35-49,West,Female,False,High School,High
2008,35-49,West,Female,False,Master,Medium
2008,35-49,West,Female,True,PhD,High
2008,35-49,West,Female,False,High School,Medium
2008,35-49,West,Female,True,PhD,Medium
2008,35-49,West,Female,False,Bachelor,High
2008,35-49,West,Female,True,High School,Low
2008,35-49,West,Female,True,PhD,Low
2008,35-49,West,Female,False,Bachelor,Medium
2008,35-49,West,Female,False,High School,High
2008,35-49,West,Female,False,Bachelor,Low
2008,35-49,West,Female,False,Master,Medium
2008,35-49,West,Female,False,PhD,Medium
2008,35-49,West,Female,False,Bachelor,Low
2008,35-49,West,Female,False,Bachelor,Medium
2008,35-49,West,Female,True,Master,Low
2008,35-49,West,Female,False,Master,Medium
2008,35-49,West,Female,True,High School,Low
2008,35-49,West,Female,False,Bachelor,Low
2008,50+,North,Male,False,High School,Low
2008,50+,North,Male,False,High School,High
2008,50+,North,Male,False,Bachelor,Medium
2008,50+,North,Male,False,PhD,Medium
2008,50+,North,Male,False,PhD,Medium
2008,50+,North,Male,True,PhD,Medium
2008,50+,North,Male,True,High School,Medium
2008,50+,North,Male,False,Bachelor,Low
2008,50+,North,Male,False,Bachelor,Low
2008,50+,North,Male,True,High School,High
2008,50+,North,Male,False,PhD,Medium
2008,50+,North,Male,True,Bachelor,Medium
2008,50+,North,Male,False,PhD,Low
2008,50+,North,Male,True,PhD,High
2008,50+,North,Male,True,Bachelor,Low
2008,50+,North,Male,False,PhD,Low
2008,50+,North,Male,False,High School,Low
2008,50+,North,Female,False,High School,High
2008,50+,North,Female,False,Bachelor,High
2008,50+,North,Female,False,High School,Low
2008,50+,North,Female,False,High School,Low
2008,50+,North,Female,False,High School,Low
2008,50+,North,Female,False,High School,Low
2008,50+,North,Female,False,Master,Medium
2008,50+,South,Male,True,Master,High
2008,50+,South,Male,False,PhD,Medium
2008,50+,South,Male,False,PhD,Medium
2008,50+,South,Male,False,PhD,Medium
2008,50+,South,Male,False,Master,High
2008,50+,South,Male,False,Master,Low
2008,50+,South,Male,False,Bachelor,Medium
2008,50+,South,Male,False,PhD,Low
2008,50+,South,Male,False,PhD,Low
2008,50+,South,Male,True,PhD,Low
2008,50+,South,Male,True,PhD,Low
2008,50+,South,Male,False,Bachelor,Low
2008,50+,South,Male,False,High School,Medium
2008,50+,South,Male,False,Bachelor,Medium
2008,50+,South,Male,False,Bachelor,High
2008,50+,South,Male,False,PhD,High
2008,50+,South,Male,False,Master,High
2008,50+,South,Male,False,Bachelor,High
2008,50+,South,Male,False,PhD,Low
2008,50+,South,Male,False,PhD,Low
2008,50+,South,Male,True,High School,High
2008,50+,South,Male,False,Master,Low
2008,50+,South,Male,False,Master,Medium
2008,50+,South,Male,False,PhD,High
2008,50+,South,Male,False,High School,Low
2008,50+,South,Male,False,PhD,High
2008,50+,South,Male,False,Master,Low
2008,50+,South,Male,True,PhD,Low
2008,50+,South,Male,True,PhD,High
2008,50+,South,Male,False,Master,Low
2008,50+,South,Male,False,High School,Low
2008,50+,South,Male,False,PhD,Low
2008,50+,South,Male,False,High School,Low
2008,50+,South,Male,False,High School,High
2008,50+,South,Male,True,Bachelor,Medium
2008,50+,South,Male,False,PhD,High
2008,50+,South,Male,True,PhD,Medium
2008,50+,South,Male,False,Master,High
2008,50+,South,Male,True,Master,High
2008,50+,South,Male,False,PhD,Medium
2008,50+,South,Male,False,Master,Low
2008,50+,South,Male,True,Master,Medium
2008,50+,South,Male,False,Bachelor,Medium
2008,50+,South,Female,True,Master,High
2008,50+,South,Female,False,Master,High
2008,50+,South,Female,True,Master,High
2008,50+,South,Female,True,Bachelor,High
2008,50+,South,Female,False,Bachelor,High
2008,50+,South,Female,False,Master,Low
2008,50+,East,Male,False,PhD,High
2008,50+,East,Male,True,Master,Low
2008,50+,East,Male,False,PhD,Medium
2008,50+,East,Male,False,Master,Medium
2008,50+,East,Male,False,Bachelor,Medium
2008,50+,East,Male,False,High School,Low
2008,50+,East,Male,True,Master,Medium
2008,50+,East,Male,True,High School,Low
2008,50+,East,Male,False,Bachelor,Low
2008,50+,East,Male,False,Bachelor,Low
2008,50+,East,Male,False,Bachelor,Low
2008,50+,East,Male,False,High School,Low
2008,50+,East,Male,False,PhD,Low
2008,50+,East,Male,False,PhD,Medium
2008,50+,East,Male,False,PhD,High
2008,50+,East,Male,True,Master,Low
2008,50+,East,Male,False,PhD,High
2008,50+,East,Male,True,High School,High
2008,50+,East,Male,False,High School,High
2008,50+,East,Female,False,PhD,Medium
2008,50+,East,Female,False,Bachelor,Medium
2008,50+,East,Female,True,Bachelor,High
2008,50+,East,Female,False,High School,Low
2008,50+,East,Female,True,Bachelor,High
2008,50+,East,Female,False,PhD,Low
2008,50+,East,Female,False,High School,High
2008,50+,East,Female,False,PhD,High
2008,50+,East,Female,False,PhD,Medium
2008,50+,East,Female,False,Bachelor,High
2008,50+,East,Female,True,High School,High
2008,50+,East,Female,False,Master,Low
2008,50+,East,Female,False,High School,Medium
2008,50+,East,Female,False,Master,Medium
2008,50+,East,Female,False,PhD,High
2008,50+,East,Female,False,PhD,High
2008,50+,East,Female,False,High School,High
2008,50+,East,Female,False,Master,Low
2008,50+,East,Female,False,High School,Low
2008,50+,East,Female,False,Master,Low
2008,50+,East,Female,False,Master,Medium
2008,50+,East,Female,False,High School,Medium
2008,50+,East,Female,False,Bachelor,Low
2008,50+,East,Female,True,High School,High
2008,50+,East,Female,True,High School,Medium
2008,50+,East,Female,False,Bachelor,Medium
2008,50+,East,Female,False,Master,High
2008,50+,East,Female,False,High School,Low
2008,50+,East,Female,False,High School,Medium
2008,50+,East,Female,False,PhD,Medium
2008,50+,East,Female,True,Bachelor,Low
2008,50+,East,Female,False,High School,Medium
2008,50+,East,Female,False,PhD,Low
2008,50+,East,Female,False,Master,Low
2008,50+,East,Female,False,PhD,Medium
2008,50+,East,Female,True,High School,High
2008,50+,East,Female,False,Bachelor,Low
2008,50+,East,Female,False,PhD,Low
2008,50+,East,Female,False,PhD,Low
2008,50+,East,Female,True,High School,High
2008,50+,East,Female,False,High School,Low
2008,50+,East,Female,False,Bachelor,High
2008,50+,East,Female,False,Bachelor,High
2008,50+,East,Female,True,High School,High
2008,50+,East,Female,True,PhD,Medium
2008,50+,East,Female,True,High School,Medium
2008,50+,East,Female,False,Bachelor,High
2008,50+,West,Male,False,Bachelor,Low
2008,50+,West,Male,False,Master,Medium
2008,50+,West,Male,False,Master,Low
2008,50+,West,Male,False,Master,High
2008,50+,West,Male,True,Bachelor,Low
2008,50+,West,Male,False,Bachelor,Low
2008,50+,West,Male,False,PhD,Medium
2008,50+,West,Male,False,High School,Medium
2008,50+,West,Male,False,PhD,Low
2008,50+,West,Male,True,Bachelor,High
2008,50+,West,Male,True,PhD,Medium
2008,50+,West,Male,False,Master,Medium
2008,50+,West,Male,True,PhD,High
2008,50+,West,Male,False,High School,High
2008,50+,West,Male,False,PhD,Low
2008,50+,West,Male,False,Master,Low
2008,50+,West,Male,False,PhD,High
2008,50+,West,Male,False,Bachelor,Low
2008,50+,West,Male,False,PhD,Low
2008,50+,West,Male,False,Master,Medium
2008,50+,West,Male,False,PhD,Low
2008,50+,West,Male,True,High School,Medium
2008,50+,West,Male,False,Bachelor,Medium
2008,50+,West,Male,False,High School,High
2008,50+,West,Male,False,Master,Low
2008,50+,West,Male,False,High School,Low
2008,50+,West,Male,False,PhD,Low
2008,50+,West,Male,False,Bachelor,Low
2008,50+,West,Male,False,High School,Low
2008,50+,West,Male,True,Bachelor,Medium
2008,50+,West,Male,True,Bachelor,Low
2008,50+,West,Male,True,PhD,Medium
2008,50+,West,Male,False,PhD,Low
2008,50+,West,Male,False,High School,High
2008,50+,West,Male,False,Bachelor,High
2008,50+,West,Male,False,Master,Medium
2008,50+,West,Male,False,Bachelor,High
2008,50+,West,Male,False,High School,High
2008,50+,West,Male,True,Bachelor,Low
2008,50+,West,Male,False,Master,High
2008,50+,West,Male,False,Master,Medium
2008,50+,West,Male,True,Master,Medium
2008,50+,West,Male,False,High School,Low
2008,50+,West,Male,False,Master,Medium
2008,50+,West,Male,False,Master,Low
2008,50+,West,Male,False,PhD,Medium
2008,50+,West,Male,False,High School,Low
2008,50+,West,Male,False,Bachelor,Medium
2008,50+,West,Male,True,Bachelor,High
2008,50+,West,Male,False,Master,Medium
2008,50+,West,Male,False,Bachelor,High
2008,50+,West,Male,False,PhD,Medium
2008,50+,West,Male,True,High School,Medium
2008,50+,West,Male,False,PhD,High
2008,50+,West,Male,False,Bachelor,Medium
2008,50+,West,Male,False,PhD,Low
2008,50+,West,Male,False,Bachelor,High
2008,50+,West,Female,False,PhD,Medium
2008,50+,West,Female,True,Master,Low
2008,50+,West,Female,False,Bachelor,Low
2008,50+,West,Female,False,High School,Medium
2008,50+,West,Female,True,Master,Low
2008,50+,West,Female,True,High School,Medium
2008,50+,West,Female,False,High School,Medium
2008,50+,West,Female,False,High School,High
2008,50+,West,Female,False,Master,High
2008,50+,West,Female,False,PhD,High
2008,50+,West,Female,False,PhD,Medium
2009,12-17,North,Male,False,PhD,High
2009,12-17,North,Male,False,Master,Low
2009,12-17,North,Male,False,High School,Low
2009,12-17,North,Male,False,Master,Medium
2009,12-17,North,Male,False,High School,Medium
2009,12-17,North,Male,False,High School,Low
2009,12-17,North,Male,False,High School,Medium
2009,12-17,North,Male,True,Bachelor,Medium
2009,12-17,North,Male,False,PhD,High
2009,12-17,North,Male,True,PhD,High
2009,12-17,North,Male,False,PhD,High
2009,12-17,North,Male,False,Bachelor,High
2009,12-17,North,Male,False,High School,Medium
2009,12-17,North,Male,True,PhD,Low
2009,12-17,North,Male,False,High School,Medium
2009,12-17,North,Male,False,High School,Medium
2009,12-17,North,Male,False,Master,Medium
2009,12-17,North,Male,False,Bachelor,Low
2009,12-17,North,Male,False,PhD,Low
2009,12-17,North,Male,True,High School,Low
2009,12-17,North,Male,False,PhD,Low
2009,12-17,North,Male,True,PhD,Low
2009,12-17,North,Male,True,High School,Low
2009,12-17,North,Male,True,High School,Medium
2009,12-17,North,Female,False,High School,Low
2009,12-17,North,Female,True,PhD,Low
2009,12-17,North,Female,False,High School,Low
2009,12-17,North,Female,False,High School,High
2009,12-17,North,Female,False,PhD,Medium
2009,12-17,North,Female,False,Master,Medium
2009,12-17,North,Female,True,PhD,Low
2009,12-17,North,Female,True,Master,Low
2009,12-17,North,Female,False,Bachelor,High
2009,12-17,North,Female,False,PhD,High
2009,12-17,North,Female,False,PhD,Medium
2009,12-17,North,Female,True,Bachelor,High
2009,12-17,North,Female,False,Master,High
2009,12-17,South,Male,False,Master,Low
2009,12-17,South,Male,True,PhD,Medium
2009,12-17,South,Male,False,High School,Low
2009,12-17,South,Male,True,High School,High
2009,12-17,South,Male,True,PhD,Medium
2009,12-17,South,Male,True,PhD,High
2009,12-17,South,Male,True,PhD,Medium
2009,12-17,South,Male,False,PhD,Low
2009,12-17,South,Male,False,Master,Medium
2009,12-17,South,Male,False,Bachelor,Low
2009,12-17,South,Male,True,Master,High
2009,12-17,South,Male,False,Master,High
2009,12-17,South,Male,True,Master,High
2009,12-17,South,Male,False,Master,Low
2009,12-17,South,Female,False,High School,Low
2009,12-17,South,Female,False,Master,Medium
2009,12-17,South,Female,True,High School,Medium
2009,12-17,South,Female,False,Master,Low
2009,12-17,South,Female,False,High School,Low
2009,12-17,South,Female,False,Bachelor,Medium
2009,12-17,South,Female,False,High School,Medium
2009,12-17,South,Female,True,Bachelor,Low
2009,12-17,South,Female,True,High School,Low
2009,12-17,South,Female,False,Master,Low
2009,12-17,South,Female,True,High School,Low
2009,12-17,South,Female,True,High School,Low
2009,12-17,South,Female,False,High School,Low
2009,12-17,South,Female,True,High School,High
2009,12-17,South,Female,False,Bachelor,High
2009,12-17,South,Female,False,Master,Low
2009,12-17,South,Female,False,PhD,Low
2009,12-17,South,Female,False,High School,Low
2009,12-17,East,Male,False,PhD,Medium
2009,12-17,East,Male,False,Master,Medium
2009,12-17,East,Male,False,High School,Low
2009,12-17,East,Male,False,Bachelor,High
2009,12-17,East,Male,True,PhD,High
2009,12-17,East,Male,False,PhD,Medium
2009,12-17,East,Male,False,High School,High
2009,12-17,East,Male,False,Master,Low
2009,12-17,East,Male,False,Master,Medium
2009,12-17,East,Male,False,High School,Medium
2009,12-17,East,Male,False,High School,Medium
2009,12-17,East,Male,False,Bachelor,Medium
2009,12-17,East,Male,False,Master,High
2009,12-17,East,Male,False,Bachelor,Medium
2009,12-17,East,Male,True,High School,High
2009,12-17,East,Male,False,Bachelor,High
2009,12-17,East,Male,False,High School,Medium
2009,12-17,East,Male,False,Master,Low
2009,12-17,East,Male,False,Bachelor,High
2009,12-17,East,Male,False,High School,Low
2009,12-17,East,Male,False,Master,Medium
2009,12-17,East,Male,True,Master,Low
2009,12-17,East,Male,False,High School,Medium
2009,12-17,East,Male,False,Master,Medium
2009,12-17,East,Male,False,Bachelor,Low
2009,12-17,East,Male,True,PhD,High
2009,12-17,East,Male,False,Master,Low
2009,12-17,East,Male,True,High School,High
2009,12-17,East,Male,False,PhD,Medium
2009,12-17,East,Male,True,Bachelor,High
2009,12-17,East,Female,False,High School,High
2009,12-17,East,Female,False,Bachelor,High
2009,12-17,East,Female,False,Master,Low
2009,12-17,East,Female,True,Bachelor,Low
2009,12-17,East,Female,True,Master,Medium
2009,12-17,East,Female,False,High School,High
2009,12-17,East,Female,False,Master,Medium
2009,12-17,East,Female,False,Master,High
2009,12-17,East,Female,False,PhD,High
2009,12-17,East,Female,True,PhD,High
2009,12-17,East,Female,True,PhD,Medium
2009,12-17,East,Female,False,Master,High
2009,12-17,East,Female,False,PhD,High
2009,12-17,East,Female,False,PhD,Medium
2009,12-17,East,Female,False,Bachelor,Low
2009,12-17,East,Female,True,Bachelor,High
2009,12-17,East,Female,False,PhD,Medium
2009,12-17,East,Female,False,PhD,Medium
2009,12-17,West,Male,False,Bachelor,Medium
2009,12-17,West,Male,False,Master,Low
2009,12-17,West,Male,False,Bachelor,High
2009,12-17,West,Male,False,Master,Medium
2009,12-17,West,Male,False,High School,High
2009,12-17,West,Male,False,Bachelor,Low
